,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
291,"302 - 327 9 Th St, New Westminster, BC",2,1,872 sqft,,1,"$1,736",1976,R2861252,Residential,Yes,,$572,16/06/2024,"$520,000",11/06/2024,"$539,900",Apartment/Condominium
292,"117 - 300 Salter St, New Westminster, BC",2,2,1043 sqft,,1,"$3,183",2020,R2861397,Residential,Yes,,$767,02/04/2024,"$815,000",19/03/2024,"$799,999",Apartment/Condominium
293,"810 - 271 Francis Way, New Westminster, BC",2,2,947 sqft,,1,"$2,798",2016,R2847347,Residential,Yes,,$811,02/04/2024,"$745,000",05/02/2024,"$768,800",Apartment/Condominium
294,"1106 6 Th Ave, New Westminster, BC",5,3,2794 sqft,,6,"$5,724",1929,R2840099,Residential,Yes,,$643,02/04/2024,"$1,798,000",07/01/2024,"$1,798,000",Single Family Residence
295,"1704 - 823 Carnarvon St, New Westminster, BC",1,1,524 sqft,,1,,2023,R2863085,Residential,Yes,,"$1,000",01/04/2024,"$537,142",24/03/2024,"$524,000",Apartment/Condominium
296,"315 - 310 Salter St, New Westminster, BC",2,2,961 sqft,,1,,2023,R2866427,Residential,Yes,,$910,01/04/2024,"$874,900",31/03/2024,"$874,900",Apartment/Condominium
297,"212 - 610 3 Rd Ave, New Westminster, BC",1,1,650 sqft,,1,"$1,655",1969,R2862576,Residential,Yes,,$646,01/04/2024,"$419,900",24/03/2024,"$419,900",Apartment/Condominium
298,"407 - 232 6 Th St, New Westminster, BC",3,2,941 sqft,,2,"$1,057",2024,R2855332,Residential,Yes,,$849,31/03/2024,"$800,000",03/03/2024,"$799,000",Apartment/Condominium
299,"TH211 - 210 Salter St, New Westminster, BC",2,2,1334 sqft,,2,"$4,185",2017,R2857208,Residential,Yes,,$898,31/03/2024,"$1,135,000",06/03/2024,"$1,199,000",Townhouse
300,"408 - 315 Knox St, New Westminster, BC",2,2,894 sqft,,2,"$2,339",2007,R2852308,Residential,Yes,,$782,29/03/2024,"$675,000",20/02/2024,"$699,999",Apartment/Condominium
301,"2201 - 608 Belmont St, New Westminster, BC",3,3,1322 sqft,,3,"$3,742",2013,R2862478,Residential,Yes,,$822,28/03/2024,"$1,085,000",24/03/2024,"$1,088,000",Apartment/Condominium
302,"101 - 245 Ross Dr, New Westminster, BC",1,1,665 sqft,,1,"$2,040",2011,R2848767,Residential,Yes,,$826,28/03/2024,"$535,000",11/02/2024,"$549,900",Apartment/Condominium
303,"1816 Nanaimo St, New Westminster, BC",10,7,4067 sqft,,6,"$9,656",2021,R2860604,Residential,Yes,,$636,27/03/2024,"$2,680,000",17/03/2024,"$2,590,000",Single Family Residence
304,"302 - 25 Richmond St, New Westminster, BC",2,2,1160 sqft,,1,"$2,164",1990,R2851150,Residential,Yes,,$577,27/03/2024,"$655,000",19/02/2024,"$669,900",Apartment/Condominium
305,"1606 - 320 Royal Ave, New Westminster, BC",2,1,886 sqft,,1,"$1,947",1975,R2847949,Residential,Yes,,$590,26/03/2024,"$515,000",02/02/2024,"$523,000",Apartment/Condominium
306,"1905 - 740 Hamilton St, New Westminster, BC",2,1,904 sqft,,1,"$1,916",1974,R2858088,Residential,Yes,,$573,26/03/2024,"$514,000",10/03/2024,"$518,000",Apartment/Condominium
307,"702 - 7 Rialto Crt, New Westminster, BC",2,1,861 sqft,,1,"$2,565",2005,R2860989,Residential,Yes,,$812,26/03/2024,"$780,000",18/03/2024,"$699,800",Apartment/Condominium
308,"601 - 232 6 Th St, New Westminster, BC",1,1,620 sqft,,1,,2024,R2856210,Residential,Yes,,$806,25/03/2024,"$583,000",05/03/2024,"$499,900",Apartment/Condominium
309,"32 - 789 Ota Ave, New Westminster, BC",3,2,1508 sqft,,2,"$3,668",2022,R2860839,Residential,Yes,,$662,25/03/2024,"$1,072,000",18/03/2024,"$999,000",Townhouse
310,"305B - 1210 Quayside Dr, New Westminster, BC",1,1,948 sqft,,1,"$2,133",1989,R2848971,Residential,Yes,,$622,25/03/2024,"$585,500",11/02/2024,"$589,900",Apartment/Condominium
311,"9 - 189 Wood St, New Westminster, BC",3,3,1416 sqft,,2,"$3,995",2019,R2854220,Residential,Yes,,$716,25/03/2024,"$1,010,000",27/02/2024,"$1,015,000",Townhouse
312,"417 - 31 Reliance Crt, New Westminster, BC",2,1,1664 sqft,,1,"$3,027",1986,R2861099,Residential,Yes,,$540,25/03/2024,"$860,000",17/03/2024,"$899,900",Apartment/Condominium
313,"429 Alberta St, New Westminster, BC",5,3,2420 sqft,,2,"$5,289",1961,R2861682,Residential,No,,$619,25/03/2024,"$1,580,000",19/03/2024,"$1,499,000",Single Family Residence
314,"313 Wells Gray Pl, New Westminster, BC",8,4,3291 sqft,,4,"$6,590",1986,R2860168,Residential,No,,$566,25/03/2024,"$1,738,000",17/03/2024,"$1,863,000",Single Family Residence
315,"901 - 823 Carnarvon St, New Westminster, BC",1,1,527 sqft,,1,,2024,R2861132,Residential,Yes,,"$1,043",25/03/2024,"$500,000",18/03/2024,"$549,900",Apartment/Condominium
316,"106 - 815 4 Th Ave, New Westminster, BC",3,2,1159 sqft,,1,"$2,056",1975,R2854497,Residential,No,,$516,24/03/2024,"$600,000",28/02/2024,"$599,000",Apartment/Condominium
317,"16 - 629 S Dyke Rd, New Westminster, BC",3,2,1624 sqft,,2,,2023,R2860954,Residential,Yes,,$769,24/03/2024,"$1,225,000",19/03/2024,"$1,250,000",Townhouse
318,"315 Holmes St, New Westminster, BC",2,1,1312 sqft,,3,"$5,080",1948,R2856113,Residential,Yes,,$990,24/03/2024,"$1,299,900",04/03/2024,"$1,299,900",Single Family Residence
319,"503 - 608 Belmont St, New Westminster, BC",0,1,367 sqft,,1,"$1,364",2011,R2860617,Residential,Yes,,"$1,087",22/03/2024,"$419,800",17/03/2024,"$399,000",Apartment/Condominium
320,"71 - 430 Duncan St, New Westminster, BC",2,2,1126 sqft,,2,"$3,135",2020,R2858010,Residential,Yes,,$709,21/03/2024,"$811,000",10/03/2024,"$799,000",Townhouse
321,"2423 - 244 Sherbrooke St, New Westminster, BC",1,1,574 sqft,,1,"$1,698",2008,R2860590,Residential,Yes,,$868,20/03/2024,"$490,000",17/03/2024,"$498,800",Apartment/Condominium
322,"102 - 1026 Queens Ave, New Westminster, BC",2,2,1032 sqft,,1,"$2,005",1984,R2857725,Residential,Yes,,$552,20/03/2024,"$550,000",10/03/2024,"$570,000",Apartment/Condominium
323,"415 3 Rd St, New Westminster, BC",4,2,2121 sqft,,2,"$6,695",1926,R2858770,Residential,Yes,,"$1,036",19/03/2024,"$2,182,500",11/03/2024,"$2,198,000",Single Family Residence
324,"421 Cumberland St, New Westminster, BC",3,2,1411 sqft,,2,"$4,767",1938,R2837957,Residential,Yes,,$849,19/03/2024,"$1,160,000",14/12/2023,"$1,199,000",Single Family Residence
325,"203 - 225 6 Th St, New Westminster, BC",2,1,1014 sqft,,1,"$2,039",1977,R2858607,Residential,Yes,,$631,19/03/2024,"$627,000",11/03/2024,"$640,000",Apartment/Condominium
326,"202 - 232 6 Th St, New Westminster, BC",1,1,577 sqft,,0,,2024,R2849816,Residential,Yes,,$918,19/03/2024,"$515,000",13/02/2024,"$530,000",Apartment/Condominium
327,"210 - 215 Brookes St, New Westminster, BC",2,1,689 sqft,,1,"$2,149",2012,R2860533,Residential,Yes,,$820,18/03/2024,"$558,000",17/03/2024,"$565,000",Apartment/Condominium
328,"223 9 Th Ave, New Westminster, BC",6,2,2425 sqft,,2,"$5,976",1946,R2856197,Residential,Yes,,$613,18/03/2024,"$1,480,000",04/03/2024,"$1,488,000",Single Family Residence
329,"1903 - 612 5 Th Ave, New Westminster, BC",3,2,1794 sqft,,2,"$3,245",1990,R2855922,Residential,Yes,,$501,18/03/2024,"$850,000",04/03/2024,"$899,900",Apartment/Condominium
330,"603 - 720 Carnarvon St, New Westminster, BC",1,1,664 sqft,,1,"$1,749",1995,R2858579,Residential,Yes,,$706,18/03/2024,"$500,000",11/03/2024,"$469,000",Apartment/Condominium
331,"802 - 271 Francis Way, New Westminster, BC",2,2,1054 sqft,,2,"$3,113",2016,R2858181,Residential,Yes,,$663,18/03/2024,"$806,000",10/03/2024,"$699,000",Apartment/Condominium
332,"308 - 290 Francis Way, New Westminster, BC",2,2,956 sqft,,2,"$2,428",2008,R2858204,Residential,Yes,,$732,18/03/2024,"$730,000",10/03/2024,"$699,999",Apartment/Condominium
333,"1805 - 740 Hamilton St, New Westminster, BC",2,1,856 sqft,,1,"$1,811",1974,R2840077,Residential,Yes,,$613,17/03/2024,"$524,900",07/01/2024,"$524,900",Apartment/Condominium
334,"2803 - 888 Carnarvon St, New Westminster, BC",2,2,807 sqft,,1,"$2,522",2010,R2857256,Residential,Yes,,$816,17/03/2024,"$663,000",07/03/2024,"$659,000",Apartment/Condominium
335,"327 Cumberland St, New Westminster, BC",3,2,1438 sqft,,2,"$5,052",1945,R2859090,Residential,Yes,,"$1,041",17/03/2024,"$1,555,000",12/03/2024,"$1,498,000",Single Family Residence
336,"301 - 110 7 Th St, New Westminster, BC",1,1,750 sqft,,1,"$1,804",1977,R2858934,Residential,Yes,,$599,17/03/2024,"$473,000",12/03/2024,"$449,900",Apartment/Condominium
337,"1108 - 248 Sherbrooke St, New Westminster, BC",1,1,552 sqft,,1,"$1,593",2008,R2858008,Residential,Yes,,$813,17/03/2024,"$440,000",10/03/2024,"$449,000",Apartment/Condominium
338,"534 Ewen Ave, New Westminster, BC",3,2,1711 sqft,,2,"$3,775",1940,R2859695,Residential,No,,$572,16/03/2024,"$979,900",13/03/2024,"$979,900",Single Family Residence
339,"502 10 Th Ave, New Westminster, BC",3,2,1600 sqft,,5,"$4,214",1950,R2857517,Residential,Yes,,$624,16/03/2024,"$1,300,000",11/03/2024,"$999,900",Single Family Residence
340,"407 - 78 Richmond St, New Westminster, BC",2,2,1180 sqft,,1,"$2,382",1994,R2853805,Residential,Yes,,$550,15/03/2024,"$626,000",26/02/2024,"$649,000",Apartment/Condominium
341,"2701 - 823 Carnarvon St, New Westminster, BC",1,1,523 sqft,,1,,2024,R2858160,Residential,Yes,,"$1,082",15/03/2024,"$558,857",07/03/2024,"$566,000",Apartment/Condominium
342,"TH5 - 271 Francis Way, New Westminster, BC",3,2,1857 sqft,,2,"$4,655",2016,R2850150,Residential,Yes,,$623,15/03/2024,"$1,129,000",14/02/2024,"$1,158,000",Townhouse
343,"408 - 270 Francis Way, New Westminster, BC",1,1,678 sqft,,1,"$2,129",2008,R2858052,Residential,Yes,,$818,14/03/2024,"$552,500",10/03/2024,"$555,000",Apartment/Condominium
344,"1004 - 8 Laguna Crt, New Westminster, BC",3,2,1544 sqft,,2,"$3,148",1991,R2844998,Residential,Yes,,$647,13/03/2024,"$980,000",28/01/2024,"$999,999",Apartment/Condominium
345,"405 - 258 Nelson's Crt, New Westminster, BC",1,1,544 sqft,,1,"$2,048",2020,R2842997,Residential,Yes,,"$1,027",13/03/2024,"$543,000",15/01/2024,"$559,000",Apartment/Condominium
346,"417 - 5 K De K Crt, New Westminster, BC",2,1,1528 sqft,,1,"$3,723",1986,R2856487,Residential,Yes,,$654,13/03/2024,"$1,005,000",05/03/2024,"$999,800",Apartment/Condominium
347,"1401 - 850 Royal Ave, New Westminster, BC",2,2,965 sqft,,1,"$2,658",2003,R2857787,Residential,Yes,,$712,12/03/2024,"$686,000",10/03/2024,"$688,000",Apartment/Condominium
348,"305 - 415 Columbia St E, New Westminster, BC",2,2,862 sqft,,2,"$2,211",2007,R2856307,Residential,Yes,,$751,12/03/2024,"$648,000",05/03/2024,"$648,000",Apartment/Condominium
349,"1203 - 248 Sherbrooke St, New Westminster, BC",1,1,823 sqft,,1,"$2,153",2008,R2856385,Residential,Yes,,$668,11/03/2024,"$588,000",05/03/2024,"$549,900",Apartment/Condominium
350,"358 Cumberland St, New Westminster, BC",4,3,2756 sqft,,6,"$6,575",1988,R2854569,Residential,Yes,,$642,11/03/2024,"$1,700,000",28/02/2024,"$1,770,000",Single Family Residence
351,"1028 Nanaimo St, New Westminster, BC",4,2,1906 sqft,,2,"$5,413",1910,R2856137,Residential,No,,$812,11/03/2024,"$1,631,000",04/03/2024,"$1,549,000",Single Family Residence
352,"308 - 230 Mowat St, New Westminster, BC",2,1,872 sqft,,1,"$1,957",1981,R2855882,Residential,Yes,,$602,11/03/2024,"$503,500",04/03/2024,"$525,000",Apartment/Condominium
353,"404 - 1045 Quayside Dr, New Westminster, BC",2,2,1130 sqft,,1,"$2,747",1989,R2856227,Residential,Yes,,$637,10/03/2024,"$715,000",04/03/2024,"$719,900",Apartment/Condominium
354,"95 Miner St, New Westminster, BC",4,3,3070 sqft,,5,"$6,521",1988,R2854557,Residential,Yes,,$598,10/03/2024,"$1,815,000",28/02/2024,"$1,838,000",Single Family Residence
355,"111 - 262 Salter St, New Westminster, BC",3,2,1172 sqft,,3,"$2,973",2016,R2850975,Residential,Yes,,$800,10/03/2024,"$925,000",19/02/2024,"$938,000",Apartment/Condominium
356,"1604 - 719 Princess St, New Westminster, BC",2,1,990 sqft,,1,"$2,452",1995,R2839129,Residential,Yes,,$735,10/03/2024,"$715,000",02/01/2024,"$728,000",Apartment/Condominium
357,"801 London St, New Westminster, BC",3,1,1442 sqft,,3,"$4,639",1926,R2855315,Residential,Yes,,$886,10/03/2024,"$1,238,000",03/03/2024,"$1,278,000",Single Family Residence
358,"18 - 72 Jamieson Crt, New Westminster, BC",4,3,2805 sqft,,2,"$4,535",1991,R2856355,Residential,Yes,,$392,10/03/2024,"$1,260,000",04/03/2024,"$1,099,999",Townhouse
359,"801 - 740 Hamilton St, New Westminster, BC",2,1,933 sqft,,1,"$1,892",1974,R2852879,Residential,Yes,,$577,09/03/2024,"$520,000",25/02/2024,"$539,000",Apartment/Condominium
360,"PH-2003 - 1235 Quayside Dr, New Westminster, BC",3,3,2304 sqft,,3,"$5,607",1990,R2850969,Residential,Yes,,$689,09/03/2024,"$1,545,000",19/02/2024,"$1,588,000",Apartment/Condominium
361,"201 - 60 Richmond St, New Westminster, BC",2,2,1158 sqft,,1,"$2,499",1992,R2856031,Residential,Yes,,$637,09/03/2024,"$725,000",04/03/2024,"$738,000",Apartment/Condominium
362,"307 - 31 Reliance Crt, New Westminster, BC",2,2,1306 sqft,,1,"$3,140",1986,R2849833,Residential,Yes,,$688,08/03/2024,"$877,000",11/02/2024,"$899,800",Apartment/Condominium
363,"1233 Salter St, New Westminster, BC",7,4,3220 sqft,,4,"$5,798",1998,R2856301,Residential,Yes,,$582,08/03/2024,"$1,875,000",05/03/2024,"$1,875,000",Single Family Residence
364,"2208 Hamilton St, New Westminster, BC",3,2,1555 sqft,,0,"$2,747",1999,R2853039,Residential,No,,$571,07/03/2024,"$925,000",25/02/2024,"$888,888",Single Family Residence
365,"249 Hume St, New Westminster, BC",4,1,3405 sqft,,0,"$4,253",1960,R2849747,Residential,No,,$308,07/03/2024,"$950,000",14/02/2024,"$1,050,000",Single Family Residence
366,"901 - 813 Agnes St, New Westminster, BC",3,1,771 sqft,,1,"$2,316",2006,R2851951,Residential,Yes,,$836,06/03/2024,"$632,000",20/02/2024,"$644,800",Apartment/Condominium
367,"501 - 11 Royal Ave E, New Westminster, BC",2,2,901 sqft,,1,"$2,495",2007,R2855405,Residential,Yes,,$720,06/03/2024,"$646,000",03/03/2024,"$649,000",Apartment/Condominium
368,"304 - 69 Jamieson Crt, New Westminster, BC",2,2,1136 sqft,,1,"$2,440",1991,R2852853,Residential,Yes,,$633,05/03/2024,"$710,000",25/02/2024,"$719,900",Apartment/Condominium
369,"308 - 815 4th Ave, New Westminster, BC",2,1,790 sqft,,1,"$1,608",1975,R2855266,Residential,No,,$631,05/03/2024,"$525,500",03/03/2024,"$499,000",Apartment/Condominium
370,"222 Dawe St, New Westminster, BC",3,2,2039 sqft,,0,"$4,601",2009,R2850988,Residential,Yes,,$666,05/03/2024,"$1,319,000",19/02/2024,"$1,358,800",Single Family Residence
371,"1502 - 898 Carnarvon St, New Westminster, BC",2,2,1189 sqft,,1,"$3,179",2009,R2852933,Residential,Yes,,$655,05/03/2024,"$775,000",25/02/2024,"$779,000",Apartment/Condominium
372,"405 - 11 Royal Ave E, New Westminster, BC",2,2,880 sqft,,2,"$2,452",2007,R2841882,Residential,Yes,,$886,05/03/2024,"$763,000",14/01/2024,"$779,900",Apartment/Condominium
373,"313 - 519 12 Th St, New Westminster, BC",2,2,910 sqft,,1,"$2,281",1996,R2848757,Residential,Yes,,$736,05/03/2024,"$656,000",11/02/2024,"$670,000",Apartment/Condominium
374,"403 - 1235 Quayside Dr, New Westminster, BC",3,2,1433 sqft,,1,"$2,825",1991,R2852623,Residential,Yes,,$508,04/03/2024,"$745,000",22/02/2024,"$728,000",Apartment/Condominium
375,"302 - 707 Hamilton St, New Westminster, BC",1,1,806 sqft,,1,"$1,673",1974,R2851111,Residential,Yes,,$527,04/03/2024,"$457,000",22/02/2024,"$425,000",Apartment/Condominium
376,"109 - 6 Renaissance Sq, New Westminster, BC",1,1,644 sqft,,1,"$1,689",1992,R2853779,Residential,Yes,,$774,04/03/2024,"$526,500",26/02/2024,"$498,800",Apartment/Condominium
377,"310 - 385 Ginger Dr, New Westminster, BC",2,1,848 sqft,,0,"$1,835",1986,R2846792,Residential,Yes,,$618,04/03/2024,"$520,000",01/02/2024,"$524,900",Apartment/Condominium
378,"1101 - 220 11 Th St, New Westminster, BC",2,1,1004 sqft,,1,"$2,277",1992,R2853868,Residential,Yes,,$594,03/03/2024,"$597,000",28/02/2024,"$597,000",Apartment/Condominium
379,"112 - 12 K De K Crt, New Westminster, BC",2,2,1083 sqft,,1,"$2,286",1986,R2853558,Residential,Yes,,$608,03/03/2024,"$658,800",26/02/2024,"$658,800",Apartment/Condominium
380,"1010 - 618 Carnarvon St, New Westminster, BC",2,2,885 sqft,,1,,2024,R2844530,Residential,Yes,,$892,03/03/2024,"$776,000",25/01/2024,"$790,000",Apartment/Condominium
381,"2705 - 618 Carnarvon St, New Westminster, BC",1,1,624 sqft,,1,,2024,R2852170,Residential,Yes,,"$1,120",03/03/2024,"$637,142",20/02/2024,"$699,000",Apartment/Condominium
382,"1804 - 740 Hamilton St, New Westminster, BC",1,1,683 sqft,,1,"$1,560",1974,R2852606,Residential,Yes,,$695,02/03/2024,"$471,000",22/02/2024,"$474,747",Apartment/Condominium
383,"904 - 618 Carnarvon St, New Westminster, BC",1,1,610 sqft,,1,,2024,R2854906,Residential,Yes,,"$1,014",02/03/2024,"$630,000",29/02/2024,"$618,800",Apartment/Condominium
384,"101 - 258 Nelson's Crt, New Westminster, BC",2,2,896 sqft,,1,"$2,837",2020,R2846887,Residential,Yes,,$836,02/03/2024,"$725,000",04/02/2024,"$749,900",Apartment/Condominium
385,"201 - 850 Royal Ave, New Westminster, BC",3,2,986 sqft,,2,"$2,534",2003,R2842068,Residential,Yes,,$658,02/03/2024,"$640,000",15/01/2024,"$648,880",Apartment/Condominium
386,"305 - 60 Richmond St, New Westminster, BC",2,2,1225 sqft,,1,"$2,732",1992,R2845394,Residential,Yes,,$652,02/03/2024,"$770,000",29/01/2024,"$799,800",Apartment/Condominium
387,"503 - 211 12 Th St, New Westminster, BC",2,2,930 sqft,,2,"$2,316",1997,R2853982,Residential,Yes,,$688,02/03/2024,"$665,000",28/02/2024,"$639,900",Apartment/Condominium
388,"2507 - 892 Carnarvon St, New Westminster, BC",1,1,630 sqft,,1,"$1,889",2009,R2801820,Residential,Yes,,$885,01/03/2024,"$550,000",25/07/2023,"$558,000",Apartment/Condominium
389,"303 - 412 12 Th St, New Westminster, BC",2,2,982 sqft,,1,"$2,067",1992,R2852945,Residential,Yes,,$629,01/03/2024,"$617,000",25/02/2024,"$618,000",Apartment/Condominium
390,"39 - 188 Wood St, New Westminster, BC",3,2,1525 sqft,,3,"$4,166",2018,R2853430,Residential,Yes,,$701,01/03/2024,"$1,070,000",26/02/2024,"$1,070,000",Townhouse
391,"3315 - 240 Sherbrooke St, New Westminster, BC",2,2,1020 sqft,,0,"$2,537",2008,R2854081,Residential,Yes,,$664,01/03/2024,"$690,000",21/02/2024,"$678,000",Apartment/Condominium
392,"356 Johnston St, New Westminster, BC",3,2,2604 sqft,,5,"$5,324",1973,R2842499,Residential,Yes,,$575,29/02/2024,"$1,450,000",16/01/2024,"$1,499,000",Single Family Residence
393,"527 Garfield St, New Westminster, BC",3,1,1083 sqft,,2,"$5,594",1928,R2839290,Residential,No,,"$1,383",29/02/2024,"$1,450,000",03/01/2024,"$1,498,800",Single Family Residence
394,"9 - 216 9 Th St, New Westminster, BC",4,2,1888 sqft,,2,"$3,528",1988,R2851208,Residential,Yes,,$555,28/02/2024,"$1,130,000",19/02/2024,"$1,049,000",Townhouse
395,"23 - 488 Furness St, New Westminster, BC",2,2,1163 sqft,,2,"$3,260",2021,R2854831,Residential,Yes,,$752,28/02/2024,"$865,000",28/02/2024,"$875,000",Townhouse
396,"209 - 211 12 Th St, New Westminster, BC",1,1,694 sqft,,1,"$1,826",1997,R2847792,Residential,Yes,,$756,28/02/2024,"$515,000",06/02/2024,"$525,000",Apartment/Condominium
397,"203 - 245 Brookes St, New Westminster, BC",2,2,842 sqft,,1,"$2,300",2012,R2840361,Residential,Yes,,$746,27/02/2024,"$625,000",08/01/2024,"$628,800",Apartment/Condominium
398,"1706 - 888 Carnarvon St, New Westminster, BC",2,2,810 sqft,,1,"$2,456",2009,R2828108,Residential,Yes,,$824,26/02/2024,"$657,000",25/10/2023,"$668,000",Apartment/Condominium
399,"214 - 2 Renaissance Sq, New Westminster, BC",2,2,1446 sqft,,2,"$3,334",1990,R2851009,Residential,Yes,,$621,25/02/2024,"$888,000",19/02/2024,"$898,000",Apartment/Condominium
400,"407 - 1 Renaissance Sq, New Westminster, BC",2,2,925 sqft,,1,"$2,464",2008,R2852329,Residential,Yes,,$691,25/02/2024,"$640,000",19/02/2024,"$639,900",Apartment/Condominium
401,"101 - 310 Salter St, New Westminster, BC",1,1,634 sqft,,1,,2023,R2854208,Residential,Yes,,$961,25/02/2024,"$609,900",24/02/2024,"$609,900",Apartment/Condominium
402,"2605 - 280 Ross Dr, New Westminster, BC",2,2,1215 sqft,,2,"$3,268",2010,R2850583,Residential,Yes,,$764,25/02/2024,"$929,000",15/02/2024,"$929,000",Apartment/Condominium
403,"129 7 Th Ave, New Westminster, BC",4,2,2528 sqft,,2,"$7,523",1910,R2851592,Residential,Yes,,$751,25/02/2024,"$1,800,000",19/02/2024,"$1,900,000",Single Family Residence
404,"203 - 315 10 Th St, New Westminster, BC",1,1,617 sqft,,0,"$1,249",1982,R2840093,Residential,Yes,,$646,25/02/2024,"$395,000",07/01/2024,"$399,000",Apartment/Condominium
405,"7 - 385 Ginger Dr, New Westminster, BC",2,1,1079 sqft,,1,"$2,185",1986,R2848079,Residential,Yes,,$537,24/02/2024,"$570,000",06/02/2024,"$579,900",Townhouse
406,"1514 6 Th Ave, New Westminster, BC",4,3,2161 sqft,,3,"$6,101",2013,R2851385,Residential,Yes,,$763,24/02/2024,"$1,620,000",19/02/2024,"$1,649,000",Multi Family
407,"1703 - 615 Hamilton St, New Westminster, BC",2,2,1016 sqft,,1,"$2,786",2005,R2848096,Residential,Yes,,$716,23/02/2024,"$717,000",06/02/2024,"$728,000",Apartment/Condominium
408,"1315 - 248 Sherbrooke St, New Westminster, BC",2,2,815 sqft,,1,"$2,211",2008,R2850396,Residential,Yes,,$771,23/02/2024,"$636,000",15/02/2024,"$629,000",Apartment/Condominium
409,"902 - 420 Carnarvon St, New Westminster, BC",2,2,1198 sqft,,1,"$2,876",1990,R2851129,Residential,Yes,,$666,23/02/2024,"$799,000",19/02/2024,"$799,000",Apartment/Condominium
410,"603 - 55 10 Th St, New Westminster, BC",1,1,560 sqft,,1,"$1,734",1993,R2850831,Residential,Yes,,$805,22/02/2024,"$455,000",19/02/2024,"$450,900",Apartment/Condominium
411,"2507 - 988 Quayside Dr, New Westminster, BC",1,1,532 sqft,,1,"$2,188",2019,R2850038,Residential,Yes,,"$1,069",21/02/2024,"$565,000",14/02/2024,"$568,888",Apartment/Condominium
412,"202 7 Th Ave E, New Westminster, BC",5,3,2657 sqft,,3,"$7,070",2021,R2806264,Residential,Yes,,$764,21/02/2024,"$1,988,000",07/08/2023,"$2,030,000",Single Family Residence
413,"310 - 215 12 Th St, New Westminster, BC",1,1,719 sqft,,1,"$1,819",1997,R2851014,Residential,Yes,,$721,20/02/2024,"$525,000",18/02/2024,"$518,880",Apartment/Condominium
414,"410 - 240 Salter St, New Westminster, BC",2,2,1017 sqft,,1,"$2,481",2008,R2847969,Residential,Yes,,$726,20/02/2024,"$730,000",06/02/2024,"$739,000",Apartment/Condominium
415,"3 - 1023 3rd Ave, New Westminster, BC",4,2,1452 sqft,,1,"$4,760",2020,R2849362,Residential,Yes,,$756,19/02/2024,"$1,190,000",12/02/2024,"$1,099,000",Townhouse
416,"101 - 1235 Quayside Dr, New Westminster, BC",2,1,1224 sqft,,1,"$2,475",1991,R2845244,Residential,Yes,,$539,19/02/2024,"$645,000",29/01/2024,"$659,888",Apartment/Condominium
417,"711 - 258 Nelson's Crt, New Westminster, BC",1,1,564 sqft,,1,"$2,129",2020,R2846964,Residential,Yes,,$991,18/02/2024,"$550,000",04/02/2024,"$559,000",Apartment/Condominium
418,"1008 - 618 Carnarvon St, New Westminster, BC",1,1,539 sqft,,1,,2024,R2847867,Residential,Yes,,"$1,131",18/02/2024,"$585,714",06/02/2024,"$609,900",Apartment/Condominium
419,"202 - 55 Blackberry Dr, New Westminster, BC",1,1,757 sqft,,1,"$1,628",1994,R2841419,Residential,Yes,,$540,17/02/2024,"$408,500",28/01/2024,"$409,000",Apartment/Condominium
420,"819 Scott St, New Westminster, BC",5,5,3145 sqft,,4,"$8,156",2011,R2843209,Residential,Yes,,$731,17/02/2024,"$2,025,000",21/01/2024,"$2,299,999",Single Family Residence
421,"502 - 271 Francis Way, New Westminster, BC",2,2,1060 sqft,,1,"$2,799",2016,R2830972,Residential,Yes,,$782,17/02/2024,"$795,000",06/11/2023,"$829,000",Apartment/Condominium
422,"2501 - 892 Carnarvon St, New Westminster, BC",2,2,1151 sqft,,1,"$3,148",2009,R2820794,Residential,Yes,,$694,17/02/2024,"$785,000",28/09/2023,"$799,000",Apartment/Condominium
423,"145 7 Th Ave E, New Westminster, BC",6,3,2139 sqft,,3,"$6,645",1953,R2832484,Residential,Yes,,$817,16/02/2024,"$1,670,000",12/11/2023,"$1,749,000",Single Family Residence
424,"528 14 Th St, New Westminster, BC",5,3,2095 sqft,,2,"$5,965",2017,R2848920,Residential,Yes,,$787,16/02/2024,"$1,639,000",12/02/2024,"$1,649,000",Multi Family
425,"304 - 338 Ward St, New Westminster, BC",1,1,711 sqft,,1,"$1,607",1975,R2850394,Residential,Yes,,$617,16/02/2024,"$441,888",15/02/2024,"$439,000",Apartment/Condominium
426,"1601 - 320 Royal Ave, New Westminster, BC",2,1,706 sqft,,1,"$1,648",1975,R2830584,Residential,Yes,,$771,16/02/2024,"$540,000",05/11/2023,"$545,000",Apartment/Condominium
427,"2401 - 258 Nelson's Crt, New Westminster, BC",2,2,1070 sqft,,1,"$3,766",2020,R2846363,Residential,Yes,,$981,16/02/2024,"$1,045,000",01/02/2024,"$1,050,000",Apartment/Condominium
428,"1211 - 618 Carnarvon St, New Westminster, BC",1,1,633 sqft,,1,,2024,R2847026,Residential,Yes,,"$1,026",16/02/2024,"$645,000",04/02/2024,"$649,900",Apartment/Condominium
429,"1001 - 1235 Quayside Dr, New Westminster, BC",2,2,1396 sqft,,1,"$2,907",1990,R2845777,Residential,Yes,,$590,16/02/2024,"$840,000",30/01/2024,"$825,000",Apartment/Condominium
